IsExit,ExitReason,IsTDP,LiabilityCode,TotalHours,CourseMode,HighEdu,CoB,CALD,FacultyCode,DeptCode
1,N1,1,GS,35.31378509,Standard,120,China (excludes SARs and Taiwan),Y,SHS,HCS
0,NULL,1,L,0.729579699,Standard,514,Vietnam,Y,SIT,REF
0,NULL,1,R,460,Standard,8,Australia,N,BIA,INF
0,NULL,0,JU,10,Standard,521,Australia,N,BGD,PRI
1,A1,1,DL,120,Standard,BAE,China (excludes SARs and Taiwan),Y,HED,BEC
1,A1,1,DL,28.84845356,Standard,BAE,China (excludes SARs and Taiwan),Y,HED,BEC
0,NULL,1,VL,980,Electronic/Online,OTE,Australia,N,SCL,VCA
0,NULL,1,R,395,Standard,120,China (excludes SARs and Taiwan),Y,BIA,MGT
0,NULL,1,L,494,Standard,514,Australia,N,SIT,PLM
0,NULL,1,R,160,Electronic/Online,521,Australia,N,BIA,INF
1,C1,1,R,155.56,Standard,990,Australia,Y,BIA,INF
0,NULL,1,R,269.6964921,Standard,514,Australia,N,SHS,NUR
0,NULL,1,R,318.0610791,Standard,514,New Zealand,N,SHS,HCS
0,NULL,1,L,202,Standard,521,Australia,N,SIT,WOD
0,NULL,0,JU,37.68595041,Standard,420,Australia,N,BGD,PRI
0,NULL,0,FS,15,Electronic/Online,420,Australia,N,BIA,INF
0,NULL,0,FS,38,Standard,990,Australia,N,SHS,COM
0,NULL,1,R,445,Standard,990,Australia,N,SHS,HCS
0,NULL,1,GS,55,Standard,990,Australia,N,SHS,HCS
1,W1,1,R,70,Standard,BDI,Pakistan,Y,BIA,INF
0,NULL,1,L,202,Standard,521,Australia,N,SIT,WOD
0,NULL,1,R,626.6415424,Standard,BDI,Pakistan,Y,SHS,COM
0,NULL,1,R,119.8198198,Standard,BDI,Pakistan,Y,SHS,COM
0,NULL,0,AM,96,Standard,BDI,Iran,Y,CND,AMP
0,NULL,0,FG,32,Standard,511,Australia,N,BGD,DIT
0,NULL,1,LT,532.2258929,Standard,990,New Zealand,N,SHS,HCS
0,NULL,1,L,70,Standard,514,Australia,N,SIT,PLM
0,NULL,1,L,444,Standard,BDI,Australia,N,SIT,ELT
1,Z8,1,L,105,Standard,514,Australia,N,BIA,AFS
1,Z8,1,L,38.3447205,Standard,514,Australia,N,BIA,AFS
1,N1,1,R,527,Standard,990,Australia,N,SHS,COM
1,,0,JU,18,Standard,514,Solomon Islands,Y,BGD,PRI
0,NULL,0,AM,80,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,R,157.0827807,Standard,BDI,India,Y,CND,ETS
0,NULL,0,R,123.1731844,Standard,BDI,India,Y,CND,ETS
0,NULL,0,FG,32,Standard,511,Australia,N,BGD,DIT
1,Z0,0,FS,7,Standard,514,Australia,N,SIT,REF
0,NULL,0,JU,0.716253444,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,890,Standard,990,Australia,N,SHS,NUR
0,NULL,1,L,6.067708333,Standard,511,Australia,N,SIT,ELT
0,NULL,1,LT,239.8678461,Standard,514,Australia,N,SHS,HCS
0,NULL,0,FG,228,Standard,420,Vietnam,Y,BGD,DIT
1,W1,0,JU,5,Standard,521,England,N,BGD,PRI
0,NULL,1,L,263,Standard,990,Australia,N,SIT,WOD
0,NULL,0,JU,12.63157895,Standard,521,Australia,N,BGD,PRI
1,W1,0,JU,40,Standard,OTE,Australia,N,BGD,PRI
0,NULL,0,AM,345,Standard,BDI,Iran,Y,CND,AMP
0,NULL,0,JU,20,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,5.729796499,Standard,8,Scotland,N,SHS,NUR
0,NULL,1,R,890,Standard,8,Scotland,N,SHS,NUR
0,NULL,1,R,460,Standard,420,Vietnam,Y,SHS,COM
0,NULL,1,DL,432,Standard,514,Australia,N,HED,MUC
0,NULL,1,LT,54,Standard,521,Australian Antarctic Territory,Y,BIA,AFS
0,NULL,0,JU,60,Standard,514,Australia,N,BGD,PRI
0,NULL,1,LT,120.3965209,Standard,420,Japan,Y,SHS,HCS
1,W1,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,0,AM,24,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,0,FS,8,Standard,521,Australia,N,SIT,ELT
0,NULL,1,R,217,Standard,524,Australia,N,SCL,VCE
0,NULL,1,RO,76,Standard,521,Australia,N,SHS,SAS
0,NULL,1,L,20,Standard,420,China (excludes SARs and Taiwan),Y,SIT,ELT
1,Z4,1,L,320,Standard,521,Afghanistan,Y,SIT,REF
1,Z4,1,L,27.24791175,Standard,521,Afghanistan,Y,SIT,REF
0,NULL,0,JU,1.469194313,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,550,Standard,514,Australia,N,SHS,SAS
0,NULL,0,AM,160,Standard,BDI,Iran,Y,CND,AMP
0,NULL,1,DL,338,Standard,521,Australia,N,HED,MUC
0,NULL,1,DL,130,Standard,420,Australia,N,HED,MUC
0,NULL,1,DL,3.259259259,Standard,990,Australia,N,HED,MUC
0,NULL,0,AM,80,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,800,Standard,521,Australia,N,SCL,VCE
0,NULL,0,FG,73,Electronic/Online,8,Australia,N,BGD,DIT
1,N1,1,R,267.8186809,Standard,BDI,Iraq,Y,SHS,COM
1,N1,1,R,334,Standard,BDI,Iraq,Y,SHS,COM
0,NULL,1,R,788,Standard,8,China (excludes SARs and Taiwan),Y,SHS,SAS
0,NULL,0,JU,20,Standard,410,Thailand,Y,BGD,PRI
0,NULL,0,AM,449,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
1,W1,1,LT,185,Standard,514,Australia,N,BIA,AFS
1,F1,1,GS,40,Standard,990,Australia,N,SHS,HCS
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,0,FG,312,Electronic/Online,8,Australia,N,BGD,DIT
0,NULL,0,FS,38,Standard,420,New Zealand,N,SHS,COM
0,NULL,0,FS,8,Standard,514,Lebanon,Y,SIT,ELT
0,NULL,0,JU,90,Standard,511,Australia,N,BGD,PRI
1,,0,FS,15,Electronic/Online,8,Fiji,Y,BIA,INF
0,NULL,1,L,17.42243437,Standard,521,Australia,N,SIT,ELT
0,NULL,1,R,200,Electronic/Online,514,Zimbabwe,Y,BIA,INF
0,NULL,0,JU,2.164948454,Standard,8,Australia,N,BGD,PRI
0,NULL,1,L,554,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,13.86178862,Standard,521,Australia,N,SIT,REF
0,NULL,1,R,490,Standard,8,Australia,N,BIA,AFS
0,NULL,0,JU,70.51724138,Standard,514,Australia,N,BGD,PRI
0,NULL,0,JU,15,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,20.16263736,Standard,521,Australia,N,SHS,COM
1,W1,0,JU,30,Standard,511,Australia,N,BGD,PRI
0,NULL,0,JU,5,Standard,511,Australia,N,BGD,PRI
1,W1,0,JU,45,Standard,511,Australia,N,BGD,PRI
0,NULL,1,L,307.4846266,Standard,990,Australia,N,SIT,REF
0,NULL,1,L,414,Standard,514,Australia,N,SIT,REF
0,NULL,1,L,8.528037383,Standard,514,Australia,N,SIT,REF
0,NULL,0,AM,83,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,FN,535,Electronic/Online,514,Australia,N,SHS,HCS
0,NULL,1,FN,50.62270133,Electronic/Online,514,Australia,N,SHS,HCS
0,NULL,1,PR,448,Standard,514,Australia,N,SIT,ELT
0,NULL,0,AM,99,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,JU,10,Standard,511,Australia,N,BGD,PRI
0,NULL,0,AM,49,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,105.75,Standard,420,India,Y,BIA,MGT
0,NULL,0,JU,25,Standard,521,Australia,N,BGD,PRI
0,NULL,0,JU,35,Standard,521,Australia,N,BGD,PRI
0,NULL,1,L,385.5229358,Standard,514,Australia,N,SIT,REF
0,NULL,1,R,222.8849488,Standard,410,Australia,N,SHS,NUR
0,NULL,0,JU,3,Standard,514,Australia,N,BGD,PRI
1,N1,0,R,45,Standard,511,Australia,N,CND,ETS
0,NULL,0,FS,38,Standard,OTI,Iraq,Y,SHS,COM
0,NULL,1,L,380,Standard,521,Australia,N,SIT,ATL
0,NULL,0,R,330,Electronic/Online,120,Singapore,Y,CND,ETS
0,NULL,1,R,69,Standard,8,Hungary,Y,BIA,INF
1,C1,1,R,19.01,Standard,8,Hungary,Y,BIA,INF
0,NULL,1,R,466.5211268,Standard,410,"Korea, Republic of (South)",Y,BIA,HAI
1,Z5,1,FN,50,Standard,8,Australia,N,BIA,MGT
0,NULL,0,FG,150,Electronic/Online,521,Australia,N,BGD,DIT
0,NULL,1,LS,535,Standard,C3E,Australia,N,BIA,AFS
0,NULL,1,R,1052.253602,Standard,511,Australia,N,SIT,BES
0,NULL,1,R,265,Electronic/Online,BDI,Germany,Y,BIA,INF
0,NULL,0,AM,49,Standard,DII,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,243.33,Standard,514,Australia,N,BIA,INF
0,NULL,0,AM,241,Standard,BDI,Ethiopia,Y,CND,AMP
0,NULL,1,R,730,Electronic/Online,514,Australia,N,BIA,MGT
0,NULL,0,FI,59.52517986,Standard,8,Australia,N,CND,ETS
0,NULL,0,AM,9,Standard,BDI,Iran,Y,CND,AMP
0,NULL,0,AM,5,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FG,600,Standard,BDI,Bangladesh,Y,BGD,DIT
0,NULL,1,L,226.7115987,Standard,514,Australia,N,SIT,REF
0,NULL,0,JU,6,Standard,514,Australia,N,BGD,PRI
0,NULL,0,AM,148,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
1,W1,0,JU,10,Standard,514,Australia,N,BGD,PRI
1,W1,0,JU,30,Standard,514,Australia,N,BGD,PRI
0,NULL,0,JU,10,Standard,990,Australia,Y,BGD,PRI
0,NULL,0,R,107.1077283,Standard,8,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,0,AM,180,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,JU,40,Standard,C2E,Australia,N,BGD,PRI
0,NULL,1,L,56.62600164,Standard,521,Australia,N,BIA,HAI
0,NULL,1,L,395,Standard,521,Australia,N,BIA,HAI
0,NULL,1,R,533.5866173,Standard,990,Australia,N,SHS,COM
1,E2,1,L,145,Standard,514,Australia,N,BIA,AFS
0,NULL,1,LS,535,Standard,990,Australia,N,BIA,AFS
0,NULL,0,AM,252,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,R,833,Standard,514,Australia,N,SHS,COM
1,W1,0,JU,10,Standard,511,Australia,N,BGD,PRI
1,C1,1,PR,109.32,Standard,511,Australia,N,SIT,ELT
0,NULL,1,PR,454,Standard,8,Not entered,Y,SIT,ELT
0,NULL,1,R,169.0663991,Standard,514,India,Y,SHS,HCS
0,NULL,1,PR,60,Standard,120,Mauritius,Y,SIT,ATL
1,W1,1,LT,140,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,LT,50,Standard,514,Australia,N,BIA,AFS
0,NULL,1,R,458,Standard,511,Australia,N,SHS,COM
0,NULL,1,FN,870,Standard,420,Sri Lanka,Y,SHS,NUR
0,NULL,1,DL,270,Standard,514,Australia,N,HED,MUC
0,NULL,0,DL,243,Standard,514,Australia,N,HED,MUC
0,NULL,1,DL,160,Standard,420,Australia,N,HED,BEC
0,NULL,0,DL,160,Standard,420,Australia,N,HED,BEC
0,NULL,1,DU,702,Standard,420,Vietnam,Y,HED,ICH
0,NULL,0,DU,390,Standard,420,Vietnam,Y,HED,ICH
0,NULL,1,LS,535,Standard,OTE,Australia,N,BIA,AFS
0,NULL,0,FG,32,Standard,410,Australia,N,BGD,DIT
0,NULL,0,FS,15,Electronic/Online,420,Australia,N,BIA,INF
0,NULL,0,FS,40,Standard,521,Australia,N,EDL,SIT
0,NULL,1,RO,115,Electronic/Online,420,Australia,N,SHS,HCS
1,F1,0,JU,19.5,Standard,511,Australia,N,BGD,PRI
0,NULL,1,DL,432,Standard,990,Scotland,N,HED,MUC
0,NULL,0,FS,17,Standard,8,Australia,N,CND,ETS
0,NULL,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,410,Standard,8,Australia,N,SHS,SAS
1,E1,1,R,258.75,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,L,37.55725191,Standard,514,Australia,N,BIA,HAI
0,NULL,0,FS,38,Standard,990,Australia,N,SHS,COM
0,NULL,0,FS,8,Standard,514,Australia,N,SIT,ELT
0,NULL,0,IP,196.0681481,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,0,AM,133,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,1,L,414,Standard,420,Australia,N,SIT,REF
0,NULL,1,L,8.902439024,Standard,420,Australia,N,SIT,REF
0,NULL,0,FG,73,Electronic/Online,8,Australia,N,BGD,DIT
0,NULL,1,DL,430.6829268,Standard,514,Australia,N,HED,MUC
0,NULL,1,L,0.502215657,Standard,BDI,India,Y,SIT,REF
0,NULL,0,JU,20,Standard,521,Australia,N,BGD,PRI
0,NULL,0,JU,80,Standard,521,Australia,N,BGD,PRI
0,NULL,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,403,Standard,521,Australia,N,SHS,SAS
1,W1,0,JU,25,Standard,514,Australia,N,BGD,PRI
0,NULL,0,FS,24,Standard,514,Australia,N,SIT,PLM
1,W1,1,L,6.490384615,Standard,514,Australia,N,BIA,AFS
0,NULL,0,JU,7.826086957,Standard,521,Australia,N,BGD,PRI
0,NULL,0,JU,4.63800905,Standard,521,Australia,N,BGD,PRI
1,F1,1,FI,60,Standard,514,Australia,N,SIT,REF
0,NULL,1,FN,107.6491228,Standard,514,Australia,N,BGD,AVI
0,NULL,1,R,84.61883839,Standard,990,Australia,N,SHS,NUR
0,NULL,1,L,5.949470253,Standard,514,Japan,Y,SIT,REF
0,NULL,1,L,414,Standard,514,Japan,Y,SIT,REF
0,NULL,0,AM,165,Standard,BDI,Iran,Y,CND,AMP
0,NULL,0,R,70,Standard,514,Australia,N,AAS,TLC
0,NULL,1,L,260,Standard,521,Australia,N,SIT,WOD
0,NULL,1,L,5.936842105,Standard,521,Australia,N,SIT,WOD
0,NULL,0,FS,48,Standard,8,Australia,N,CND,ETS
0,NULL,1,LT,6.71641791,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,LT,360,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,0,FS,15,Electronic/Online,8,El Salvador,Y,BIA,INF
0,NULL,0,FG,32,Standard,8,Australia,N,BGD,DIT
0,NULL,0,FS,38,Standard,514,Iran,Y,SHS,COM
0,NULL,0,AM,170,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,0,AM,180,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,L,0.507084265,Standard,514,Australia,N,SIT,REF
0,NULL,1,R,555,Standard,420,Australia,N,BIA,AFS
0,NULL,1,R,39.36170213,Standard,511,Nigeria,Y,SHS,COM
0,NULL,0,AM,135,Standard,DII,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,625,Standard,514,Australia,N,BIA,MGT
0,NULL,0,FS,105,Standard,511,Australia,N,BIA,MGT
0,NULL,1,R,362.5,Electronic/Online,BDI,Pakistan,Y,BIA,INF
1,W1,0,R,30,Electronic/Online,8,China (excludes SARs and Taiwan),Y,CND,ETS
1,W1,0,JU,30,Standard,521,Australia,N,BGD,PRI
0,NULL,0,JU,18,Standard,521,Australia,N,BGD,PRI
0,NULL,0,FG,32,Standard,514,Australia,N,BGD,DIT
0,NULL,1,L,264,Standard,521,Australia,N,SIT,ELT
1,W1,1,R,234,Standard,8,Australia,N,BIA,INF
1,W1,0,JU,2.5,Standard,511,Australia,N,BGD,PRI
0,NULL,1,L,16.68674699,Standard,990,Australia,N,SIT,ELT
0,NULL,1,VS,400,Standard,521,Australia,N,SHS,SAS
0,NULL,1,R,410,Standard,521,Australia,N,SHS,SAS
1,S1,1,R,21,Standard,511,Australia,N,SCL,VCE
0,NULL,0,FG,32,Standard,BDI,Philippines,Y,BGD,DIT
0,NULL,0,JU,40,Standard,514,Australia,N,BGD,PRI
0,NULL,0,FW,175.5969332,Standard,511,Australia,N,CND,ATT
0,NULL,0,FS,15,Electronic/Online,BAE,India,Y,BIA,INF
0,NULL,1,L,200,Standard,C2E,"Korea, Republic of (South)",Y,BIA,AFS
0,NULL,1,L,52.75853698,Standard,C2E,"Korea, Republic of (South)",Y,BIA,AFS
1,W1,0,JU,42,Standard,514,Australia,N,BGD,PRI
0,NULL,0,AM,200,Standard,DII,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,AM,48,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,AM,38,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FS,26.96428571,Standard,521,Australia,N,EDL,SIT
1,W1,0,JU,2.130681818,Standard,990,Australia,N,BGD,PRI
1,W1,0,JU,0.220588235,Standard,514,Australia,N,BGD,PRI
0,NULL,1,RO,43.67088608,Electronic/Online,514,Australia,N,SHS,HCS
0,NULL,1,RO,170,Electronic/Online,514,Australia,N,SHS,HCS
1,W1,0,IP,68,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
1,W1,0,IP,49.20502092,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,0,AM,119,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,IP,26.52173913,Electronic/Online,BDI,China (excludes SARs and Taiwan),Y,AAS,TLC
0,NULL,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,0,FS,7,Standard,514,Australia,N,SIT,REF
0,NULL,1,R,787,Standard,521,Australia,N,BIA,HAI
1,W1,0,JU,22.5,Standard,521,Australia,N,BGD,PRI
0,NULL,1,L,200,Standard,990,Australia,N,SIT,ELT
0,NULL,1,L,10.67226891,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,0,JU,20,Standard,514,Australia,N,BGD,PRI
0,NULL,0,AM,29,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
1,Z7,1,FN,200,Standard,8,Malaysia,Y,BIA,INF
1,W1,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,58,Standard,8,China (excludes SARs and Taiwan),Y,SIT,WOD
0,NULL,0,FS,8,Standard,8,China (excludes SARs and Taiwan),Y,SIT,ELT
0,NULL,0,IP,68.75796178,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,0,IP,140,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
1,Z8,1,R,470,Standard,200,Australia,N,BIA,INF
0,NULL,0,JU,10,Standard,514,Fiji,Y,BGD,PRI
1,W1,0,JU,5,Standard,521,Afghanistan,Y,BGD,PRI
0,NULL,0,FS,8,Standard,514,Australia,N,SIT,ELT
0,NULL,1,R,90,Standard,511,Australia,N,SIT,BES
0,NULL,0,FG,32,Standard,521,Australia,N,BGD,DIT
0,NULL,1,GS,80,Standard,990,Burma (Myanmar),Y,SHS,HCS
0,NULL,1,R,570,Standard,990,Burma (Myanmar),Y,SHS,HCS
0,NULL,1,L,364,Standard,990,Australia,N,SIT,ELT
1,W1,1,LT,4.661016949,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
1,W1,1,LT,320,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,0,OS,70,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,AAS,TLC
0,NULL,0,AM,288,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,460,Standard,514,Australia,N,SHS,COM
0,NULL,1,R,4,Electronic/Online,511,Australia,N,BIA,MGT
1,W1,0,JU,5,Standard,521,Australia,N,BGD,PRI
0,NULL,0,FG,3.564356436,Electronic/Online,8,Australia,N,CND,ETS
0,NULL,1,L,389.3802126,Standard,514,Australia,N,SIT,REF
1,W1,1,R,12.75,Standard,990,Australia,N,BIA,HAI
1,W1,1,R,20.65982906,Standard,990,Australia,N,BIA,HAI
0,NULL,1,R,760,Standard,990,Australia,N,SHS,SAS
0,NULL,0,AM,50,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FG,32,Standard,514,Australia,N,BGD,DIT
0,NULL,0,R,110,Standard,410,Australia,N,CND,ETS
0,NULL,1,L,426,Standard,990,Australia,N,SIT,PLM
1,W1,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,1,L,472,Standard,8,Not entered,Y,SIT,PLM
0,NULL,0,AM,70,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,1,RO,30.2238806,Standard,514,Australia,N,SHS,SAS
0,NULL,1,RO,241.4184397,Standard,514,Australia,N,SHS,SAS
0,NULL,0,FS,15,Electronic/Online,BDI,India,Y,BIA,INF
0,NULL,0,AM,230,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FS,33,Standard,990,"United Kingdom, Channel Islands and Isle of Man",N,BIA,MUS
0,NULL,1,PR,448,Standard,C3E,"Korea, Republic of (South)",Y,SIT,ELT
0,NULL,0,IP,151.7829014,Offshore/Study Abroad,8,China (excludes SARs and Taiwan),Y,CND,ETS
1,N1,0,FS,24.73275862,Standard,120,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,0R,110,Standard,521,Australia,N,BIA,AFS
0,NULL,0,JU,18,Standard,514,Australia,N,BGD,PRI
0,NULL,1,GS,43.89892899,Standard,DII,China (excludes SARs and Taiwan),Y,SHS,HCS
0,NULL,0,JU,40,Standard,514,Australia,N,BGD,PRI
0,NULL,0,AM,100,Standard,BDI,Vietnam,Y,CND,AMP
1,W1,0,JU,2.5,Standard,521,Australia,N,BGD,PRI
0,NULL,1,FN,535,Electronic/Online,514,Australia,N,SHS,HCS
0,NULL,1,FN,44.8245614,Electronic/Online,514,Australia,N,SHS,HCS
0,NULL,1,L,516,Standard,C3E,Australia,N,SIT,PLM
1,W1,1,R,24,Electronic/Online,120,Pakistan,Y,BIA,MGT
0,NULL,1,R,430.8392684,Standard,C2I,Ireland,N,SHS,HCS
1,N1,1,R,283,Standard,8,Sri Lanka,Y,SHS,COM
0,NULL,1,R,240,Standard,OTI,China (excludes SARs and Taiwan),Y,BIA,MGT
1,W1,0,JU,7.5,Standard,8,Australia,N,BGD,PRI
1,W1,0,JU,20,Standard,8,Australia,N,BGD,PRI
0,NULL,1,R,261.2164788,Standard,521,Australia,N,SHS,SAS
0,NULL,0,FG,32,Standard,420,India,Y,BGD,DIT
0,NULL,1,FN,0.972972973,Standard,514,Australia,N,BGD,AVI
0,NULL,0,AM,363,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,AM,290,Standard,BDI,Japan,Y,CND,AMP
0,NULL,0,R,302.7044025,Standard,120,Australia,N,CND,ETS
0,NULL,1,R,330,Electronic/Online,990,Australia,N,BIA,INF
0,NULL,1,FN,50,Standard,514,Australia,N,BIA,MGT
0,NULL,1,R,253,Standard,514,Australia,N,SHS,COM
1,W1,0,JU,15,Standard,514,Australia,N,BGD,PRI
1,W1,0,JU,1.379310345,Standard,521,Australia,N,BGD,PRI
0,NULL,1,L,16.68965517,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,345.6632173,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,414,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,6.287683032,Standard,521,Australia,N,SIT,REF
0,NULL,1,R,200,Electronic/Online,420,Australia,N,BIA,INF
0,NULL,1,L,364,Standard,8,China (excludes SARs and Taiwan),Y,SIT,ELT
0,NULL,1,L,420,Standard,420,Australia,N,SIT,WOD
0,NULL,1,DL,120,Standard,8,Australia,N,HED,MUC
1,W1,0,JU,5,Standard,410,Vietnam,Y,BGD,PRI
0,NULL,0,FG,392,Standard,511,Australia,N,BGD,DIT
0,NULL,0,FG,24.74696005,Standard,511,Australia,N,BGD,DIT
0,NULL,0,FG,32,Standard,DII,Sri Lanka,Y,BGD,DIT
0,NULL,1,L,250,Standard,420,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,0,FI,56.82587156,Standard,8,Australia,N,CND,ETS
0,NULL,1,FN,15,Electronic/Online,514,Philippines,Y,SHS,HCS
0,NULL,0,FS,38,Standard,BAE,"Korea, Republic of (South)",Y,SHS,COM
0,NULL,0,FG,32,Standard,8,Australia,N,BGD,DIT
0,NULL,1,PR,360,Standard,990,Taiwan,Y,SIT,ATL
0,NULL,1,R,19.70149254,Standard,521,Australia,N,SHS,SAS
0,NULL,1,R,490,Standard,521,Australia,N,SHS,SAS
0,NULL,0,AM,170,Standard,DII,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,R,93.70445344,Standard,8,Australia,N,CND,ETS
0,NULL,1,LT,192,Standard,514,Australia,N,BIA,AFS
0,NULL,0,FS,40,Standard,521,Australia,N,EDL,SIT
0,NULL,1,R,790,Standard,120,China (excludes SARs and Taiwan),Y,SIT,WOD
0,NULL,1,R,286.46,Standard,DII,New Zealand,N,SHS,COM
1,W1,0,JU,20,Standard,OTE,Australia,N,BGD,PRI
0,NULL,0,R,149.8427104,Standard,420,"Korea, Republic of (South)",Y,CND,ETS
0,NULL,0,AM,28,Standard,BDI,Iran,Y,CND,AMP
0,NULL,1,PR,454,Standard,OTI,China (excludes SARs and Taiwan),Y,SIT,ELT
0,NULL,1,DU,312,Standard,OTI,Mauritius,Y,HED,BEC
1,M1,0,FS,38,Standard,521,Australia,N,SHS,COM
0,NULL,0,JU,25,Standard,521,Australia,N,BGD,PRI
0,NULL,0,JU,15,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,490,Standard,524,Australia,N,SHS,HCS
0,NULL,0,R,60.94389246,Standard,OTI,India,Y,CND,ETS
0,NULL,1,FN,160,Standard,OTI,Australia,N,BIA,DES
0,NULL,0,FG,32,Standard,521,Australia,N,BGD,DIT
0,NULL,0,JU,21.01083032,Standard,990,Australia,N,BGD,PRI
0,NULL,0,FS,0.865116279,Standard,BDI,New Zealand,N,BIA,AFS
0,NULL,1,LT,30.94673796,Standard,511,Philippines,Y,BIA,AFS
0,NULL,1,LT,23,Standard,511,Philippines,Y,BIA,AFS
0,NULL,0,FS,23.80912863,Standard,DII,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,L,240,Standard,524,Australia,N,SIT,ATL
1,W1,1,R,81,Electronic/Online,420,Nepal,Y,BIA,INF
0,NULL,0,AM,152,Standard,DII,Taiwan,Y,CND,AMP
0,NULL,1,R,870,Standard,514,Australia,N,SIT,WOD
0,NULL,1,L,464,Standard,120,Taiwan,Y,SIT,ELT
0,NULL,0,JU,25,Standard,514,Australia,N,BGD,PRI
0,NULL,1,RO,16,Electronic/Online,514,Australia,N,SHS,SAS
0,NULL,1,R,275.6545177,Standard,990,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,R,337,Standard,990,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,L,587,Standard,524,Australia,N,SIT,PLM
1,J1,1,LT,257.75,Standard,8,Australia,N,BIA,MGT
0,NULL,1,GS,80,Standard,511,Australia,N,SHS,HCS
